13:20:16 6-9-2024;337.11;2;2
13:20:18 6-9-2024;481.26739023437506;2;2
13:20:20 6-9-2024;503.7999787265014;2;2
13:20:22 6-9-2024;508.7128478998214;2;2
13:20:24 6-9-2024;509.76017840470473;2;2
13:20:26 6-9-2024;510.0149659171773;2;2
13:20:28 6-9-2024;510.0123023880888;2;2
13:20:30 6-9-2024;510.0015317461302;2;2
13:20:32 6-9-2024;510.0003519122764;2;2
13:20:34 6-9-2024;510.00195868929666;2;2
13:20:36 6-9-2024;510.0003642865361;2;2
13:20:38 6-9-2024;510.0019868986251;2;2
13:20:40 6-9-2024;510.0127568147411;2;2
13:20:42 6-9-2024;510.0239861212349;2;2
13:20:44 6-9-2024;510.02192786252107;2;2
13:20:46 6-9-2024;510.0187382761793;2;2
13:20:48 6-9-2024;510.0323466079574;2;2.02
13:20:50 6-9-2024;510.02499035550767;2;2
13:20:52 6-9-2024;510.032610345642;2;2
13:20:54 6-9-2024;510.04367803802427;2;2
13:20:56 6-9-2024;510.01749182605954;2;2
13:20:58 6-9-2024;510.016669925771;2;2
13:21:0 6-9-2024;510.00502876763875;2;2
13:21:2 6-9-2024;510.0153314954831;2;2
13:21:4 6-9-2024;510.00926261738084;2;2
13:21:6 6-9-2024;510.0049065575138;2;2
13:21:8 6-9-2024;510.0012900452577;2;2
13:21:10 6-9-2024;510.00459912596693;2;2
13:21:12 6-9-2024;510.0011547698413;2;2
13:21:14 6-9-2024;510.00025521171597;2;2
13:21:16 6-9-2024;510.0100555317581;2;2
13:21:18 6-9-2024;510.0032680525021;2;2
13:21:20 6-9-2024;510.0009294337264;2;2
13:21:22 6-9-2024;510.0021109779685;2;2
13:21:24 6-9-2024;510.00430648928875;2;2
13:21:26 6-9-2024;510.0030752635939;2;2
13:21:28 6-9-2024;510.0051488320687;2;2
13:21:30 6-9-2024;510.0012714251197;2;2
13:21:32 6-9-2024;510.00269112581935;2;2
13:21:34 6-9-2024;510.00080154470544;2;2
13:21:36 6-9-2024;510.00017697753697;2;2
13:21:38 6-9-2024;510.0019325564209;2;2
13:21:40 6-9-2024;510.0003585777314;2;2
13:21:42 6-9-2024;510.0000794026884;2;2
13:21:44 6-9-2024;510.0000173229272;2;2
13:21:46 6-9-2024;510.00000258410563;2;2
13:21:48 6-9-2024;510.0000005639978;2;2
13:21:50 6-9-2024;510.01212512309706;2;2
13:21:52 6-9-2024;510.0015827026482;1.98;2
13:21:54 6-9-2024;510.000246013161;2;2
13:21:56 6-9-2024;510.0000535241062;2;2
13:21:58 6-9-2024;510.00001168603796;2;2
13:22:0 6-9-2024;510.00000174329637;2;2
13:22:2 6-9-2024;510.00000038048915;2;2
13:22:4 6-9-2024;510.0000000830448;2;2
13:22:6 6-9-2024;510.0000000181252;2;2
13:22:8 6-9-2024;510.00212500270396;2;2
13:22:10 6-9-2024;510.0024436138714;2;2
13:22:12 6-9-2024;510.0004668041358;2;2
13:22:14 6-9-2024;510.00010309592625;2;2
13:22:16 6-9-2024;510.00001537256634;2;2
13:22:18 6-9-2024;510.00000335543746;2;2
13:22:20 6-9-2024;510.01000073234695;2;2
13:22:22 6-9-2024;510.0007598748771;2;2
13:22:24 6-9-2024;510.0026678832811;2;2
13:22:26 6-9-2024;510.0007962446054;2;2
13:22:28 6-9-2024;510.0023008255255;2;2
13:22:30 6-9-2024;510.0003789714391;2;2
13:22:32 6-9-2024;510.01449010301747;2;2
13:22:34 6-9-2024;510.00217620927754;2;2
13:22:36 6-9-2024;510.00049479201425;2;2
13:22:38 6-9-2024;510.0000736672495;2;2
13:22:40 6-9-2024;510.00001608219645;1.98;2
13:22:42 6-9-2024;510.001909759996;2;2
13:22:44 6-9-2024;510.0003536029998;2;2
13:22:46 6-9-2024;510.0010988452221;2;2
13:22:48 6-9-2024;510.00025646689556;2;2
13:22:50 6-9-2024;510.00196221718977;2;2
13:22:52 6-9-2024;510.0012984479589;2;2
13:22:54 6-9-2024;510.0003000300612;2;2
13:22:56 6-9-2024;510.00006546762785;2;2
13:22:58 6-9-2024;510.00001428174005;2;2
13:23:0 6-9-2024;510.00000213070797;2;2
13:23:2 6-9-2024;510.00000046504425;2;2
13:23:4 6-9-2024;510.0000001014998;2;2
13:23:6 6-9-2024;510.0100000221531;2;2
13:23:8 6-9-2024;510.00266601892986;2;2
13:23:10 6-9-2024;510.0005206970714;2;2
13:23:12 6-9-2024;510.0001146236504;2;2
13:23:14 6-9-2024;510.0221420956264;2;2
13:23:16 6-9-2024;510.0051317197696;2;2
13:23:18 6-9-2024;510.0053953777083;1.98;2
13:23:20 6-9-2024;510.00369002044073;2;2
13:23:22 6-9-2024;510.01071355493434;2;2
13:23:24 6-9-2024;510.0036977192758;2;2
13:23:26 6-9-2024;510.0010378918024;2;2
13:23:28 6-9-2024;510.0002285529388;2;2
13:23:30 6-9-2024;510.00003399643197;2;2
13:23:32 6-9-2024;510.0025074191635;2;2
13:23:34 6-9-2024;510.00266763490913;2;2
13:23:36 6-9-2024;510.00035899894254;2;2
13:23:38 6-9-2024;510.0000784173419;2;2
13:23:40 6-9-2024;510.0000171071103;2;2
13:23:42 6-9-2024;510.00000373399473;2;2
13:23:44 6-9-2024;510.0025005570378;1.98;2
13:23:46 6-9-2024;510.00075988720306;2;2
13:23:48 6-9-2024;510.01016788597144;2;2
13:23:50 6-9-2024;510.00108179206757;2;2
13:23:52 6-9-2024;510.00017330423424;2;2
13:23:54 6-9-2024;510.000037662139;2;2
13:23:56 6-9-2024;510.00213322432404;2;2
